Nit|GESTOR|N°|COD. SUC|DEPARTAMENTO|CIUDAD / MUNICIPIO|"TIPOLOGIA (PROPIA/ALIADA)"|DANE|NOMBRE DE LA FARMACIA|DIRECCIÓN DE CONTACTO|TIPO DE ATENCIÓN FISICO/DOMICILIO|CANAL DOMICILIO|TELEFONO DE CONTACTO|HORARIO ATENCIÓN|DISPENSACIÓN DE MEDICAMENTOS REFRIGERADOS (S/N)|DISPENSACIÓN DE MEDICAMENTOS DE CONTROL ESPECIAL (S/N)|DISPENSACIÓN DE MEDICAMENTOS ALTO COSTO (S/N)|TUTELA (S/N)|NO PBS|PBS|COBERTURA|PLAN PREMIUM|ATENCION 24 HORAS (S/N)|DOMINGOS/ FESTIVOS(S/N)|NOVEDADES EN PUNTOS|LATITUD|LONGITUD|CAJAS
890985122|COHAN|304|5001_304|ANTIOQUIA|MEDELLÍN|PROPIA|5001|CDDP_MEDELLÍN|Cll. 25a # 43b - 196 Barrio Colombia|DOMICILIO|PAGINA WED|3011474669|L a V 7:00 AM A 5:00 PM - S 8:00 AM A 12:00 M|SI|SI|SI|SI|SI|NO|NO PBS|NO|NO|NO||. 6.226125614143726|. -75.5716255521077|N/A
890985122|COHAN|304|5001_304|ANTIOQUIA|MEDELLÍN|PROPIA|5001|SF COHAN_POBLADO MEDELLÍN|Cra. 43 a # 25 - 81 Mall San Lorenzo|PUNTO FÍSICO|PAGINA WED|3125979215|L a V 6:30 AM A 6:00 PM|SI|SI|SI|SI|SI|NO|NO PBS|NO|NO|NO||. 6.224867264464702|. -75.5693409602901|4
890985122|COHAN|305|5001_305|ANTIOQUIA|MEDELLÍN|PROPIA|5001|SF COHAN_BARRIO COLOMBIA MEDELLÍN|Cll. 25a # 43b - 196 Barrio Colombia|PUNTO FÍSICO|PAGINA WED|3233115233|L a V 7:00 AM A 5:00 PM - S 8:00 AM A 12:00 M|SI|SI|SI|SI|SI|NO|NO PBS|NO|NO|NO||. 6.226125614143726|. -75.5716255521077|20
800149695|CRUZ VERDE|306|05001_306|ANTIOQUIA|MEDELLÍN|PROPIA|5001|CRUZ VERDE BARRIO COLOMBIA|CARRERA 45 # 29 45|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 am 7:00 pm S 7:00 am 4:00 pm D F 8:00 am 4:00 pm|SI|NO|SI|SI|NO|SI|PBS|NO|NO|SI||4145251|73638837|
800149695|CRUZ VERDE|307|05001_307|ANTIOQUIA|MEDELLÍN|PROPIA|5001|CRUZ VERDE CAMPESTRE|CALLE 16 SUR # 44 20|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 am 7:00 pm S 7:00 am 4:00 pm|SI|SI|SI|NO|NO|SI|PBS|NO|SI|SI||4.20765889784604|69.94365773251853|3
800149695|CRUZ VERDE|308|05001_308|ANTIOQUIA|MEDELLÍN|PROPIA|5001|CRUZ VERDE TORRE MEDICA|CARRERA 48 # 19 A - 56|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 am 7:00 pm S 7:00 am 4:00 pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||4151643|73637197|
800149695|CRUZ VERDE|309|05001_309|ANTIOQUIA|MEDELLÍN|PROPIA|5001|CRUZ VERDE PUNTO CLAVE 2|CALLE 27 # 46 70 LOCAL 146 CENTRO COMERCIAL PUNTO CLAVE|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 am 7:00 pm S 7:00 am 4:00 pm|SI|NO|SI|NO|NO|SI|PBS|NO|NO|NO||4598224|74116838|
800149695|CRUZ VERDE|310|05001_310|ANTIOQUIA|MEDELLÍN|PROPIA|5001|DROGUERIA VEINTIUNO DE ENERO|CALLE 2 E # 13 A- 09|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 am 7:00 pm S 7:00 am 4:00 pm|SI|SI|SI|NO|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|1
900994906|HUMSALUD|311|27430_311|CHOCÓ|MEDIO BAUDÓ|ALIADA|27430|DROGUERIA YINA MAREIBY|PUERTO MELUKA/CALLE PRINCIPAL DEL COMERCIO BARRIO EL SILENCIO|PUNTO FÍSICO|NO APLICA|6046713652|L V 7:00am 5:00pm S 7:00am 1:00pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||5010224|74471414|1
900994906|HUMSALUD|312|27450_312|CHOCÓ|MEDIO SAN JUAN|PROPIA|27450|SF HUMSALUD MEDIO SAN JUAN|BARRIO LAS PALMERAS / SECTOR HOSPITAL|PUNTO FÍSICO|NO APLICA|6046713652|L V 7:00am 6:30pm S 7:00am 1:00pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||5348351|72400644|1
816001182|AUDIFARMA|313|73449_313|TOLIMA|MELGAR|PROPIA|73449|CAF MELGAR|CALLE 5 # 26 30 LOCAL 2|PUNTO FÍSICO|NO APLICA|18000112554|L a V 7:00AM 7:00 PM S 7:00AM 1:00PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||33947793543889100|7.65451E+15|3
800149695|CRUZ VERDE|314|73449_314|TOLIMA|MELGAR|PROPIA|73449|CRUZ VERDE MELGAR|CARRERA 25 # 6 17|PUNTO FÍSICO|NO APLICA|18000910545|L a D 8:00 Am 8:00 Pm|NO|NO|NO|NO|NO|SI|PBS|NO|NO|SI||5023037|74002943|
828002423|DISCOLMETS|316|86001_316|PUTUMAYO|MOCOA|ALIADA|86001|S.F MOCOA|CALLE 14 # 7A-18 OLIMPICO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00 am 7:00 Pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1478276655|7707917619|4
900249425|PHARMASAN|317|68468_317|SANTANDER|MOLAGAVITA|PROPIA|68468|PHARMASAN_MOLAGAVITA|CARRERA 4 # 4 52 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|3125895280|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||6.643290559|-72.8191627|2
828002423|DISCOLMETS|318|15808_318|BOYACÁ|TINJACA|ALIADA|15808|CONV_TINJACA|CALLE 5 # 4 - 70 ESE SAN BLAS|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L J 8:00 AM -01:00 PM 2:00 PM - 5:00PM D 8:00PM - 01:00PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Viernes no hay servicio se descansa|1357928434|7728150577|1
828002423|DISCOLMETS|319|15814_319|BOYACÁ|TOCA|ALIADA|15814|CONV_TOCA|CARRERA 9 # 5 - 83|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00 AM 5:00 PM S 8:00 AM 12:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|BRIGADA_ SABADOS Y DOMINGO|1208161419|7746886504|1
892300678|ETICOS|321|23466_321|CORDOBA|MONTELIBANO|PROPIA|23466|DISPENSARIO 5041|CARRERA 13 # 17 - 49 BARRIO SAN LUIS MONTELIBANO|PUNTO FÍSICO|NO APLICA|3176416392|L a V 7:30AM 06:00 PM S 7:00AM 1:00PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||. 7.974582393089475|. -75.41307118910909|11
892300678|ETICOS|321|23001_321|CORDOBA|MONTERIA|PROPIA|23001|DISPENSARIO 3234|CALLE 28 # 6 - 77 CENTRO|PUNTO FÍSICO|NO APLICA|3159071839|L a V 07:30 AM 06:00PM S 7:00AM 01:00PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
828002423|DISCOLMETS|561|85010_561|CASANARE|AGUAZUL|PROPIA|85010|S.F AGUAZUL|CARRERA 3 # 11-04 BARRIO LAS FERIAS|PUNTO FÍSICO|NO APLICA|310234049|L V 8:00AM 12:00 PM 2:00 PM A 5:00 PM S 8:00AM 11:00AM|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|4
860007336|COLSUBSIDIO|324|25473_324|CUNDINAMARCA|MOSQUERA|ALIADA|25473|DROG_MOSQUERA|CARRERA 3 #2-15|PUNTO FÍSICO|NO APLICA|018000413624|L a V 7:00am - 7:00pm S 7:00am a 2:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4° 42' 28''|-742328|2
900249425|PHARMASAN|325|54480_325|NORTE DE SANTANDER|MUTISCUA|ALIADA|54480|ALIADA_INSERCOOP DRO. BOTICA COMUNITARIA|CARRERA 3 # 8 45 BRR EL CENTRO|PUNTO FÍSICO|NO APLICA|18000423739|L a V 8:00 am a 5:30 Pm D 8:00 am a 5:30 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO|Sabado no hay servicio|7.31694997|-72.7683458|1
900716566|INSUMEDIC|326|25483_326|CUNDINAMARCA|NARIÑO|ALIADA|25483|ALIADA_DROGUERIA OLMALU|CARRERA 4 # 2 75|PUNTO FÍSICO|NO APLICA|3122798259|L V 8:00am - 5:00pm. S 8:00am - 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||4° 23' 53''|-748281|1
900331412|GENHOSPI|327|52480_327|NARIÑO|NARIÑO|ALIADA|52480|DOMICILIO|DOMICILIO|DOMICILIO|3164751315|3164751315|NO APLICA|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||1474659721|7757973757|
828002423|DISCOLMETS|328|41483_328|HUILA|NÁTAGA|ALIADA|41483|CONV_FARMACIA NÁTAGA|CALLE 2A # 3 57 BARRIO EL PROGRESO|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1°36'02.9"N|77°07'57.4"W|1
800149695|CRUZ VERDE|329|73483_329|TOLIMA|NATAGAIMA|ALIADA|73483|COPIFAM NATAGAIMA|CALLE 6 #4 96|PUNTO FÍSICO|NO APLICA|18000910545|L a V 8:00 AM A 6:00 PM S 8:00 AM 6:00 PM D F 8:00 AM 6:00 PM|SI|NO|SI|SI|NO|SI|PBS|NO|NO|SI||1351801793|7752326969|
800149695|CRUZ VERDE|330|41001_330|HUILA|NEIVA|PROPIA|41001|CRUZ VERDE UNICENTRO NEIVA|CARRERA 15 Nº 23 A 13 SUR LOCAL 202|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 8:00 pm S 6:00am 7:00pm D F 7:00am 5:00pm|NO|SI|NO|NO|NO|SI|PBS|NO|NO|SI||149694225|7752049431|
800149695|CRUZ VERDE|331|41001_331|HUILA|NEIVA|PROPIA|41001|CRUZ VERDE CALLE 8 NEIVA|CALLE 8 # 6 33|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 8:00 pm S 6:00 am 8:00 pm D F 9:00am 6:00pm|SI|NO|SI|SI|NO|SI|PBS|NO|NO|SI||1058292865|7756633709|
828002423|DISCOLMETS|332|41001_332|HUILA|NEIVA|PROPIA|41001|S.F NEIVA 1 MAYO|CALLE 12 # 16-74 BARRIO PRIMERA DE MAYO NEIVA|PUNTO FÍSICO|NO APLICA|3165295754|L V 8:00am 5:00 pm S 8:00am 11:00am|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||80589017|7757453538|5
900716566|INSUMEDIC|333|25489_333|CUNDINAMARCA|NIMAIMA|PROPIA|25489|DISPENSARIO INSUMEDIC|Calle 3 # 5-31. Nimaima|PUNTO FÍSICO|NO APLICA|3212341969|L V 8:00am 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||5° 7′ 59″|-74.383|1
828002423|DISCOLMETS|561|85410_561|CASANARE|TAURAMENA|PROPIA|85410|S.F TAURAMENA|CALLE 14 # 14-68/74|PUNTO FÍSICO|NO APLICA|3174302098|L V 8:00AM A 5:00PM S 8:00 AM 11:00AM|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|2
900994906|HUMSALUD|337|27495_337|CHOCÓ|NUQUÍ|ALIADA|27495|FARMA COSTA|DIAGONAL AL AEROPUERTO|PUNTO FÍSICO|NO APLICA|6046713652|L V 7:00am 5:00pm S 7:00am 1:00pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1037863834|7762107477|1
900249425|PHARMASAN|338|54498_338|NORTE DE SANTANDER|OCAÑA|PROPIA|54498|PHARMASAN_OCAÑA|CALLE 11 # 21 15 LOCAL 102 BULEVAR PLAZA BARRIO EL MARTINETE|PUNTO FÍSICO|https://solicitudes.pharmasan.net/|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||8.206637527|-73.3376503|12
900249425|PHARMASAN|339|68500_339|SANTANDER|OIBA|PROPIA|68500|PHARMASAN_OIBA|CARRERA 7 # 11 30|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||6.225596216|-73.2796152|2
828002423|DISCOLMETS|340|41503_340|HUILA|OPORAPA|PROPIA|41503|S.F OPORAPA|CALLE 5# 7-40|PUNTO FÍSICO|NO APLICA|3108704336|L a V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||958299018|7773441052|1
828002423|DISCOLMETS|341|86320_341|PUTUMAYO|ORITO|ALIADA|86320|S.F ORITO|CARRERA 11 # 8 75 BARRIO MARCO FIDEL SUAREZ|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00am - 4:00pm S 8:00am - 11:00am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1056805902|7749636672|1
828002423|DISCOLMETS|344|73504_344|TOLIMA|ORTEGA|DOMICILIO|73504|DOMICILIO|DOMICILIO|DOMICILIO|320 6660116|320 6660116|NO APLICA|SI|NO|SI|SI|SI|NO|NO PBS|SI|NO|SI||||
800149695|CRUZ VERDE|329|73504_329|TOLIMA|ORTEGA|PROPIA|73504|CRUZ VERDE _ MEDISFARMA ORTEGA|CALLE 5 14-52|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:30 AM 5:00 PM S 7:00 AM 11:00 AM|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
900331412|GENHOSPI|345|52506_345|NARIÑO|OSPINA|ALIADA|52506|ALIADA_DROGUERIA CENTRAL OSPINA|CRA 3# 3 36|PUNTO FÍSICO|3174800347|3174800347|L V 8:00am -6:00pm S 8:00 12:00 Pm|NO|NO|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1058292865|7756633709|1
828002423|DISCOLMETS|346|41518_346|HUILA|PAICOL|ALIADA|41518|CONV_PAICOL|CARRERA 6 # 3-11|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 1:00pm 2:30pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||1338640598|7759248433|1
892300678|​ETICOS|347|20517_347|CESAR|PAILITAS|PROPIA|20517|DISPENSARIO_​ETICOS_PAILITAS NO 3106|CARRERA 6 # 4-17 LOCAL 1|PUNTO FÍSICO|NO APLICA|3188889877|L a V 7:30 AM 5:00 PM S 8:00 AM 3:00 PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
860007336|COLSUBSIDIO||15516|BOYACÁ|PAIPA|PROPIA|15516|DROG .PAIPA CLL 25. PAIPA|Cl. 25 #16-07|PUNTO FÍSICO|APP/ PAGINA WEB|018000413624|L a V 7:00am - 7:00pm S 7:00am a 2:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|3
828002423|DISCOLMETS|349|41524_349|HUILA|PALERMO|PROPIA|41524|SF DISCOLMEDICA PALERMO|CRA 7 # 12 73 LOCAL 102 BARRIO PANAMA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|2
828002423|DISCOLMETS|350|41530_350|HUILA|PALESTINA|ALIADA|41530|CONV_PALESTINA|CALLE 8 # 18-36|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|1
900249425|PHARMASAN|351|68524_351|SANTANDER|PALMAS DEL SOCORRO|PROPIA|68524|PHARMASAN_PALMAS DEL SOCORRO|CALLE 7 # 3 - 04 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|18000423739|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|NO|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||6.391750107|-73.2827317|1
816001182|AUDIFARMA|352|76520_352|VALLE DEL CAUCA|PALMIRA|PROPIA|76520|CAF CALIMA|CALLE 31 # 28 62 LOCAL 2|PUNTO FÍSICO|NO APLICA|18000112554|L a V 7:00 AM 6:00PM S 7:00AM 1:00PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||1°30'08.8"N|77°12'56.1"W|7
800149695|CRUZ VERDE|353|76520_353|VALLE DEL CAUCA|PALMIRA|ALIADA|76520|CRUZ VERDE SANTA RITA|CARRERA 28 # 31 56|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00 am 7:30 pm S 7:00 am 3:30 pm|SI|NO|NO|NO|NO|SI|PBS|NO|NO|NO||SD|SD|
900249425|PHARMASAN|354|54518_354|NORTE DE SANTANDER|PAMPLONA|PROPIA|54518|PHARMASAN_PAMPLONA|Carrera 7 # 7 11 Barrio Centro|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|SI|NO|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||73740608|-726502304|4
900249425|PHARMASAN|355|54520_355|NORTE DE SANTANDER|PAMPLONITA|ALIADA|54520|ALIADA_INSERCOOP|CARRERA 1 #. 3-88 B. LA QUINTA|PUNTO FÍSICO|NO APLICA|18000423739|L a J 7:30 am a 12:00 y 2:00 pm 6:00 pm S - D 8:00 am a 1:00 pm|SI|NO|NO|NO|SI|SI|PBS Y NO PBS|NO|NO|NO|Lunes no hay servicio|7.4381115|-72.6419894|1
900716566|INSUMEDIC|356|25530_356|CUNDINAMARCA|PARATEBUENO|ALIADA|25530|ALIADA_DROGUERIA POPULAR|CALLE 2 # 8 51|PUNTO FÍSICO|NO APLICA|3233254924|L V 8:00am - 5:00pm. S 8:00am - 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||4° 22' 31''|-732131|1
900331412|GENHOSPI|357|52001_357|NARIÑO|PASTO|PROPIA|52001|SF GENHOSPI_PASTO PALERMO|CRA 40A # 19-10 PALERMO AV PANAMERICANA|PUNTO FÍSICO|3180912796 - 3159521052|3180912796 - 3159521052|L V 7:00am- 7:00pm S 7:0am -5:00 Pm|SI|SI|SI|SI|NO|SI|PBS|SI|NO|NO||SD|SD|20
900331412|GENHOSPI|358|52001_358|NARIÑO|PASTO|PROPIA|52001|SF GENHOSPI _PASTO FATIMA|CALLE 17 N# 12-85 FATIMA|PUNTO FÍSICO|3180819836|3180819836|L V 7 am - 7:00 Pm S 8:00 -12:00 Pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|5
900331412|GENHOSPI|359|52001_359|NARIÑO|PASTO|PROPIA|52001|SF GENHOSPI_PASTO SAN IGNACIO|CRA 38 # 15-28 SAN IGNACIO|PUNTO FÍSICO|3156760596|3156760596|L V 7:00 -6:00pm S 8:00-12:00 Pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1°13'08.2"N|77°17'06.4"W|2
900331412|GENHOSPI|360|52001_360|NARIÑO|PASTO|ALIADA|52001|ALIADAI_IPS PANDIACO|CALLE 18A # 42-18 VIA UNIVERSIDAD SAN MARTIN|PUNTO FÍSICO|3160480716|3160480716|L V 7:00 - 4:00pm S 8:00-12:00 Pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1°13'40.8"N|77°17'14.6"W|1
900331412|GENHOSPI|361|52001_361|NARIÑO|PASTO|PROPIA|52001|SF GENHOSPI_PASTO SAN IGNACIO|CRA 38 # 15-36 SAN IGNACIO|PUNTO FÍSICO|3173370620|3171095103|L V 7:30 -4:00 pm S 8:00-12:00 Pm|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||1°13'08.4"N|77°17'06.3"W|2
828002423|DISCOLMETS|366|15822_366|BOYACÁ|TOTA|ALIADA|15822|CONV_TOTA|CALLE 4 # 2 - 09|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L J 8:00AM -12:00PM Y DE 2:00PM - 5:00PM D 7:00AM - 5:00PM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Viernes Y SABADO no hay servicio|SD|SD|1
800149695|CRUZ VERDE|368|68547_368|SANTANDER|PIEDECUESTA|ALIADA|68547|DROGAS LA ECONOMIA NO 722 D590|CALLE 9 NO 7 79 LOCAL 104 EDIFICIO PIEDECUESTA BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00 AM 6:00 PM S 8:00 AM 12:00 PM|SI|NO|SI|NO|NO|SI|PBS|NO|NO|NO||SD|SD|
900979320|MEDISFARMA|369|19050_369|CAUCA|ARGELIA|PROPIA|19050|DISPENSARIO_ ARGELIA_M191|CALLE 3 -4-61 BARRIO LA UNION|PUNTO FÍSICO|NO APLICA|3103499658|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
900979320|MEDISFARMA|369|19100_369|CAUCA|BOLIVAR|PROPIA|19100|DISPENSARIO_ BOLIVAR_M112|CARRERA 4 # 6-57 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|3113134320|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|SI|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|3
900979320|MEDISFARMA|369|19110_369|CAUCA|BUENOS AIRES|PROPIA|19110|DISPENSARIO_ BUENOS AIRES_M138|CALLE 6 N° 2-45- BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|3148412013|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
900979320|MEDISFARMA|369|19142_369|CAUCA|CALOTO|PROPIA|19142|DISPENSARIO_ CALOTO_M79|CARRERA5#9-24 BARRIO LA PALMA|PUNTO FÍSICO|NO APLICA|3122644545|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
900979320|MEDISFARMA|369|19256_369|CAUCA|EL TAMBO|PROPIA|19256|DISPENSARIO_ EL TAMBO_M184|CALLE 4 CR 4-38|PUNTO FÍSICO|NO APLICA|3217022055|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|6
900979320|MEDISFARMA|369|19548_369|CAUCA|PIENDAMÓ|PROPIA|19548|DISPENSARIO_ PIENDAMO_M78|CALLE 9 # 3A- 67 B.EL ROSARIO|PUNTO FÍSICO|NO APLICA|3137673851|L V 7:30 am 5:00 pm S 8:00 am 11:00 am|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
900979320|MEDISFARMA|369|19355_369|CAUCA|INZÁ|PROPIA|19355|DISPENSARIO_ INZÁ_M143|CALLE 4ª N°2A 151 LOCAL 1 BARRIO LAS MOYAS|PUNTO FÍSICO|NO APLICA|321 8123492|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
900979320|MEDISFARMA|369|19290_369|CAUCA|FLORENCIA|PROPIA|19290|DISPENSARIO_ FLORENCIA_M193|Carrera 9 # 6. 31. Barrio las avenidas|PUNTO FÍSICO|NO APLICA|3106637940|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
900979320|MEDISFARMA|369|19450_369|CAUCA|MERCADERES|PROPIA|19450|DISPENSARIO_ MERCADERES_M198|CARRERA 2B # 9A - 29 BARRIO EL PROGRESO|PUNTO FÍSICO|NO APLICA|3116779576|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|3
900979320|MEDISFARMA|369|19517_369|CAUCA|PÁEZ|PROPIA|19517|DISPENSARIO_ PÁEZ_M188|K24 05 C 42- 10|PUNTO FÍSICO|NO APLICA|3102588447|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
900979320|MEDISFARMA|369|19807_369|CAUCA|TIMBÍO|PROPIA|19807|DISPENSARIO_TIMBÍO_M159|CALLE 19 # 22-49 BARRIO SAN JUDAS TIMBIO CAUCA|PUNTO FÍSICO|NO APLICA|3245814865|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|4
900979320|MEDISFARMA|369|19532_369|CAUCA|PATÍA|PROPIA|19532|DISPENSARIO_PATÍA_M117|CRA 1 N8-53 LOCAL 1 B/LA CENTRAL|PUNTO FÍSICO|NO APLICA|3164360286|L-V 7:30AM A 5:00PM SAB. 7:00AM - 1:00AM|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|2
800149695|CRUZ VERDE|370|19548_370|CAUCA|PIENDAMÓ|ALIADA|19548|DROGAS DEL COMERCIO|CARRERA 4 NO. 10 59|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00 AM 06:00 PM S 7:00 AM 04:00 PM|SI|NO|SI|NO|NO|SI|PBS|NO|NO|NO||SD|SD|
900249425|PHARMASAN|371|68549_371|SANTANDER|PINCHOTE|ALIADA|68549|ESE SAN ANTONIO DE PADUA - PINCHOTE|CALLE 6 # 6 13|PUNTO FÍSICO|NO APLICA|18000423739|L a V 7:00 am a 12:00 m y 2:00 pm a 5:00 Pm|SI|NO|SI|NO|SI|SI|PBS Y NO PBS|NO|NO|NO|No tiene atencion Sabados ni Domingos|6.5333703|-73.175333|1
828002423|DISCOLMETS|372|41548_372|HUILA|PITAL|PROPIA|41548|S.F EL PITAL|CARRERA 12 # 5-67 BARRIO EL ECUADOR|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00 am 1:00 pm 2:30 5:00 pm S 8:00 a 11:00 am|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|1
